line_type,anlys_id,glac_id,anlys_time,area,db_area,width,length,primeclass,min_elev,mean_elev,max_elev,src_date,rec_status,glac_name,wgms_id,local_id,glac_stat,gone_date,gone_dt_e,subm_id,release_dt,proc_desc,rc_id,geog_area,chief_affl,conn_lvl,surge_type,term_type,gtng_o1reg,gtng_o2reg,rgi_gl_typ,parent_id,submitters,analysts,_year,_ref_name,_glims_id_input
glac_bound,520340,G012096E47136N,2017-03-16T00:00:00,0.0,0.011295,0.0,0.0,0,0,0,0,2016-08-27T00:00:00,okay,Kuchelmoos Kees,None,None,exists,None,0,667,2019-02-15T00:00:00,"Advanced atmospheric and topographic correction of S2A scenes, automated pre-classification of glacier areas, manual correction of minor misclassifications and in debris covered areas;",34,Austrian Alps,Universitaet Innsbruck,0,0,9,11,1,None,G012103E47139N,"Schwaizer (nee Bippus), Gabriele","Nemec, Johanna; Schwaizer (nee Bippus), Gabriele",2016,HELM,
glac_bound,710186,G012103E47139N,2019-04-15T00:00:00,0.670728,0.67035,0.0,0.0,0,2655,2960,3160,2016-08-27T00:00:00,okay,Kuchelmoos Kees,None,None,exists,None,0,710,2019-04-15T09:00:00,Semi-automated glacier classification; The outlines are derived from 8 Sentinel 2 MSI tiles acquired in Aug. 2015.  Topographic information was derived semi-automatically from the 30 m ALOS AW3D30 DEM.,561,Various (GlobGlacier),University of Zurich-Irchel,0,0,9,11,1,None,G012103E47139N,"Paul, Frank","Azzoni, R.S.; Fugazza, D.; Le Bris, Raymond; Nemec, J.; Paul, Frank; Rabatel, Antoine; Ramusovic, M.; Rastner, Philipp; Schaub, Yvonne; Schwaizer (nee Bippus), Gabriele",2016,HELM,
glac_bound,1038315,G010752E46802N,2022-10-15T00:00:00,0.0,6.84919,0.0,0.0,0,0,0,0,2013-08-10T00:00:00,okay,Hintereisferner,None,None,exists,None,0,820,2022-11-28T09:00:00,Semi-automated glacier classification.; Semi-automatic mapping from Landsat satellite images.,585,European Alps,Friedrich-Alexander University (FAU),0,0,9,11,1,None,G010752E46802N,"Bajracharya, Samjwal","Braun, Matthias H.; Lippl, Stefan; Malz, Philipp; Seehaus, Thorsten C.; Sommer, Christian; Zemp, Michael",2013,HINTEREISFERNER,
glac_bound,519227,G010788E46845N,2017-05-20T00:00:00,0.0,3.59824,0.0,0.0,0,0,0,0,2015-08-26T00:00:00,okay,Kesselwandferner,None,None,exists,None,0,663,2019-02-15T00:00:00,"Advanced atmospheric and topographic correction of S2A scenes, automated pre-classification of glacier areas, manual correction of minor misclassifications and in debris covered areas;",34,Austrian Alps,Universitaet Innsbruck,0,0,9,11,1,None,G010788E46845N,"Schwaizer (nee Bippus), Gabriele","Nemec, Johanna; Schwaizer (nee Bippus), Gabriele",2015,KESSELWANDFERNER,
glac_bound,1128435,G021737E70130N,2025-11-28T00:00:00,0.0,2.6259,0.0,0.0,0,0,0,0,2019-09-22T00:00:00,okay,Langfjordjoekelen,None,54,exists,None,0,880,2025-11-28T09:00:00,Digitization of sattelite and aerial imagery,2,Norway,Norwegian Water Resources and Energy Directorate,0,0,0,8,1,None,G021737E70130N,"Andreassen, Liss Marie","Andreassen, Liss Marie; Elvehøy, Hallgeir; Kjøllmoen, Bjarne",2019,LANGFJORDJOEKELEN,
glac_bound,1040148,G225670E58385N,2022-06-01T00:00:00,9.64298,0.106891,0.0,0.0,0,670,1105,1490,2014-08-20T00:00:00,okay,Lemon Creek Glacier,None,None,exists,None,0,822,2023-06-07T09:00:00,Semi-automated glacier classification.; Semi-automatic mapping from satellite images.,581,Juneau area,Newcastle University,0,0,0,1,6,None,G225653E58370N,"Davies, Bethan","Davies, Bethan",2014,LEMON CREEK,
glac_bound,981777,G225653E58370N,2021-12-01T00:00:00,9.28118,7.80314,0.0,0.0,0,0,0,0,2019-09-01T00:00:00,okay,Lemon Creek Glacier,None,None,exists,None,0,772,2022-09-25T00:00:00,; Existing polygons edited manually from cloud-free Sentinel-2 imagery (10 m resolution),581,Juneau area,Newcastle University,0,0,9,1,6,None,G225653E58370N,"Davies, Bethan","Bendle, Jacob; Davies, Bethan",2019,LEMON CREEK,
glac_bound,981816,G225670E58400N,2021-12-01T00:00:00,9.28118,0.890359,0.0,0.0,0,0,0,0,2019-09-01T00:00:00,okay,Lemon Creek Glacier,None,None,exists,None,0,772,2022-09-25T00:00:00,; Existing polygons edited manually from cloud-free Sentinel-2 imagery (10 m resolution),581,Juneau area,Newcastle University,0,0,9,1,6,None,None,"Davies, Bethan","Bendle, Jacob; Davies, Bethan",2019,LEMON CREEK,
glac_bound,981810,G225669E58385N,2021-12-01T00:00:00,9.28118,0.112448,0.0,0.0,0,0,0,0,2019-09-01T00:00:00,okay,Lemon Creek Glacier,None,None,exists,None,0,772,2022-09-25T00:00:00,; Existing polygons edited manually from cloud-free Sentinel-2 imagery (10 m resolution),581,Juneau area,Newcastle University,0,0,9,1,6,None,G225653E58370N,"Davies, Bethan","Bendle, Jacob; Davies, Bethan",2019,LEMON CREEK,
glac_bound,981809,G225667E58407N,2021-12-01T00:00:00,9.28118,0.482322,0.0,0.0,0,0,0,0,2019-09-01T00:00:00,okay,Lemon Creek Glacier,None,None,exists,None,0,772,2022-09-25T00:00:00,; Existing polygons edited manually from cloud-free Sentinel-2 imagery (10 m resolution),581,Juneau area,Newcastle University,0,0,9,1,6,None,None,"Davies, Bethan","Bendle, Jacob; Davies, Bethan",2019,LEMON CREEK,
glac_bound,714214,G000632E42652N,2020-05-14T00:00:00,0.061,0.06129,0.0,0.0,0,2956,0,3162,2000-09-09T00:00:00,okay,Maladeta W,None,None,exists,None,0,715,2020-05-27T09:00:00,Manual digitization; Manual digitization of glacier outlines from imagery,35,Pyrenees,Instituto Pirenaico de Ecologia (CSIC); Institute of Pyrenees Ecology,0,0,9,11,2,None,None,"Izagirre, Eñaut","Izagirre, Eñaut",2000,MALADETA,
glac_bound,714213,G000638E42651N,2020-05-14T00:00:00,0.325,0.329335,0.0,0.0,0,2857,0,3193,2000-09-09T00:00:00,okay,Maladeta E,None,None,exists,None,0,715,2020-05-27T09:00:00,Manual digitization; Manual digitization of glacier outlines from imagery,35,Pyrenees,Instituto Pirenaico de Ecologia (CSIC); Institute of Pyrenees Ecology,0,0,9,11,2,None,None,"Izagirre, Eñaut","Izagirre, Eñaut",2000,MALADETA,
glac_bound,306858,G260810E79982N,2014-12-01T00:00:00,92.926,92.9262,0.0,0.0,0,0,0,0,1999-06-15T00:00:00,okay,Meighen Ice Cap,None,None,exists,None,0,590,2015-07-15T00:00:00,Semi-automated glacier classification.; These outlines come to GLIMS via the Randolph Glacier Inventory version 5.0. See http://glims.org/RGI/.  GLIMS IDs were adjusted and metadata was added at NSIDC.  Glacier complex outlines were compiled from 214 Can,761,Randolph Glacier Inventory; Umbrella RC for merging the RGI into GLIMS,University of Colorado,0,0,9,3,2,91,None,"Bolch, Tobias","Barrand, Nick; Burgess, Dave; Cawkwell, Fiona; Copland, Luke; Filbert, Katie; Gardner, Alex; Hartmann, G; OCallaghan, P; Paul, Frank; Sharp, Martin; Wolken, G.; Wyatt, F.",1999,MEIGHEN ICE CAP,
glac_bound,519013,G245035E75429N,2018-05-22T00:00:00,0.0,34.1153,0.0,0.0,0,0,0,0,2017-06-21T00:00:00,okay,Melville South Ice Cap,None,None,exists,None,0,660,2018-05-31T09:00:00,Data from Landsat8. Shp from band ratio in QGIS with some manual editing and crashing.; Data from Landsat8. Shp from band ratio in QGIS with some manual editing.,602,Various (NSIDC),University of Colorado,0,0,9,3,7,None,G245035E75429N,"Raup, Bruce H.","Maydhisudhiwongs, Pim; Raup, Bruce H.",2017,MELVILLE SOUTH ICE CAP,
glac_bound,1128426,G007099E61715N,2025-11-28T00:00:00,0.0,45.0429,0.0,0.0,0,0,0,0,2019-09-22T00:00:00,okay,Nigardsbreen,None,2297,exists,None,0,880,2025-11-28T09:00:00,Digitization of sattelite and aerial imagery,2,Norway,Norwegian Water Resources and Energy Directorate,0,0,0,8,2,None,None,"Andreassen, Liss Marie","Andreassen, Liss Marie; Elvehøy, Hallgeir; Kjøllmoen, Bjarne",2019,NIGARDSBREEN,
glac_bound,710442,G012678E47096N,2019-04-15T00:00:00,16.1835,16.1652,0.0,0.0,0,2102,2914,3495,2016-08-27T00:00:00,okay,Pasterze,None,None,exists,None,0,710,2019-04-15T09:00:00,Semi-automated glacier classification; The outlines are derived from 8 Sentinel 2 MSI tiles acquired in Aug. 2015.  Topographic information was derived semi-automatically from the 30 m ALOS AW3D30 DEM.,561,Various (GlobGlacier),University of Zurich-Irchel,0,0,9,11,1,None,G012678E47096N,"Paul, Frank","Azzoni, R.S.; Fugazza, D.; Le Bris, Raymond; Nemec, J.; Paul, Frank; Rabatel, Antoine; Ramusovic, M.; Rastner, Philipp; Schaub, Yvonne; Schwaizer (nee Bippus), Gabriele",2016,PASTERZE,
glac_bound,387704,G243446E51658N,2008-05-01T00:00:00,9.69862,9.69863,0.0,0.0,0,0,0,0,2006-08-28T00:00:00,okay,Peyto Glacier,None,05DA243446E51658N,exists,None,0,623,2009-06-27T00:10:31,; An existing ice polygon layer from a provincial mapping program based on aerial imagery from around 1985 was used as additional information.  Glacier flowsheds were automatically generated based on a 25m DEM to split larger continuous icefields into si,536,Northern Cordillera,University of Northern British Columbia,0,0,9,2,3,None,None,"Bolch, Tobias","Bolch, Tobias",2006,PEYTO,
glac_bound,379294,G237393E50422N,2008-05-01T00:00:00,3.0157,3.01573,0.0,0.0,0,0,0,0,2004-08-09T00:00:00,okay,Place Glacier,None,08MG237393E50422N,exists,None,0,623,2009-06-27T00:10:31,; An existing ice polygon layer from a provincial mapping program based on aerial imagery from around 1985 was used as additional information.  Glacier flowsheds were automatically generated based on a 25m DEM to split larger continuous icefields into si,536,Northern Cordillera,University of Northern British Columbia,0,0,9,2,2,None,None,"Bolch, Tobias","Bolch, Tobias",2004,PLACE,
glac_bound,1077701,G006767E45290N,2023-05-11T00:00:00,0.0,0.309984,0.0,0.0,0,2810,2993,3208,2022-08-12T00:00:00,okay,de Belle Place,F4N01152A01,None,exists,None,0,859,2023-10-01T09:00:00,Based on 2015 inventory with manual adjustment;,33,French Alps,Laboratoire de Glaciologie et Géophysique de l'Environnement (LGGE),0,0,0,11,1,None,G006767E45290N,"Rabatel, Antoine","Klee, Xavier; Rabatel, Antoine",2022,PLACE,
glac_bound,374199,G224494E59114N,2010-01-01T00:00:00,0.0,4.00402,0.0,0.0,0,0,0,0,2010-09-16T00:00:00,okay,Rainbow Glacier,None,None,exists,None,0,622,2011-08-15T20:04:00,Automated and manual digitizing. Basin delineation was aided by an algorithm developed by C. Kienholz.; Landsat ETM+ images (LE70590192010259EDC00 and LE70600192010266EDC01) were downloaded from the USGS Earth Explorer (http://edcsns17.cr.usgs.gov/NewEar,4,Alaska,University of Washington,0,0,9,1,6,None,None,"Arendt, Anthony","Rich, Justin",2010,RAINBOW,
glac_bound,1013279,G238226E48808N,2023-02-16T00:00:00,0.095848,0.095853,0.0,0.0,7,0,0,0,2015-09-09T00:00:00,okay,Rainbow Glacier,None,None,exists,None,0,814,2023-05-16T00:00:00,Semi-automated glacier classification.; Semi-automatic mapping from various satellite image sources.,5,Conterminous USA,Portland State University,0,0,9,2,4,None,G238220E48799N,"Fountain, Andrew G.","Fountain, Andrew G.; Glenn, Bryce; McNeil, Christopher",2015,RAINBOW,
glac_bound,1013285,G238229E48805N,2023-02-16T00:00:00,0.012708,0.012708,0.0,0.0,6,0,0,0,2015-09-09T00:00:00,okay,Rainbow Glacier,None,None,exists,None,0,814,2023-05-16T00:00:00,Semi-automated glacier classification.; Semi-automatic mapping from various satellite image sources.,5,Conterminous USA,Portland State University,0,0,9,2,4,None,G238220E48799N,"Fountain, Andrew G.","Fountain, Andrew G.; Glenn, Bryce; McNeil, Christopher",2015,RAINBOW,
glac_bound,1013263,G238220E48799N,2023-02-16T00:00:00,1.89559,1.89559,0.0,0.0,6,0,0,0,2015-09-09T00:00:00,okay,Rainbow Glacier,None,None,exists,None,0,814,2023-05-16T00:00:00,Semi-automated glacier classification.; Semi-automatic mapping from various satellite image sources.,5,Conterminous USA,Portland State University,0,0,9,2,4,None,G238220E48799N,"Fountain, Andrew G.","Fountain, Andrew G.; Glenn, Bryce; McNeil, Christopher",2015,RAINBOW,
glac_bound,1014716,G245913E48878N,2023-02-16T00:00:00,1.05288,1.05288,0.0,0.0,6,0,0,0,2015-09-12T00:00:00,okay,Rainbow Glacier,None,None,exists,None,0,814,2023-05-16T00:00:00,Semi-automated glacier classification.; Semi-automatic mapping from various satellite image sources.,5,Conterminous USA,Portland State University,0,0,9,2,5,None,None,"Fountain, Andrew G.","Fountain, Andrew G.; Glenn, Bryce; McNeil, Christopher",2015,RAINBOW,
glac_bound,1012627,G018038E68082N,2023-01-05T00:00:00,4.886,4.83374,0.0,0.0,0,1160,0,1468,2001-08-20T00:00:00,okay,Riukojietna,None,None,exists,None,0,812,2023-01-02T09:00:00,; Manual corrections to geolocation of RGI6 outlines based on ArcGIS basemaps,7,Sweden,Stockholm University,0,0,9,8,1,None,None,"Frank, Thomas","Brown, Ian; Frank, Thomas; Hansson, Erik",2001,RIUKOJIETNA,
glac_bound,1124513,G008398E46623N,2022-06-02T00:00:00,0.0,14.6372,0.0,0.0,0,0,0,0,2016-09-01T00:00:00,okay,Rhonegletscher,None,B43/12n,exists,None,0,869,2022-06-02T09:00:00,Digitizaiton of glaciers in aerial imagery;,593,swiss alps,GLAMOS (Glacier Monitoring Switzerland),0,0,0,11,1,None,G008398E46623N,"Hodel, Elias","Bauder, Andreas; Hodel, Elias; Huss, Matthias; Linsbauer, Andreas",2016,Rhonegletscher,G008398E46623N
glac_bound,1077453,G006159E45160N,2023-05-11T00:00:00,0.0,1.75801,0.0,0.0,0,2691,2931,3421,2022-08-12T00:00:00,okay,Saint Sorlin,F4N01162B09 + 154D03,None,exists,None,0,859,2023-10-01T09:00:00,Based on 2015 inventory with manual adjustment;,33,French Alps,Laboratoire de Glaciologie et Géophysique de l'Environnement (LGGE),0,0,0,11,1,None,G006159E45160N,"Rabatel, Antoine","Klee, Xavier; Rabatel, Antoine",2022,SAINT SORLIN,
glac_bound,1100643,G010084E46850N,2022-10-15T00:00:00,0.0,0.015688,0.0,0.0,0,0,0,0,2015-08-07T00:00:00,okay,Silvrettagletscher,None,45,exists,None,0,820,2022-11-28T09:00:00,Semi-automated glacier classification.; Semi-automatic mapping from Landsat satellite images.,585,European Alps,Friedrich-Alexander University (FAU),0,0,9,11,1,None,G010084E46850N,"Bajracharya, Samjwal","Braun, Matthias H.; Lippl, Stefan; Malz, Philipp; Seehaus, Thorsten C.; Sommer, Christian; Zemp, Michael",2015,SILVRETTA,
glac_bound,1014146,G238931E48356N,2023-02-16T00:00:00,0.100621,0.100623,0.0,0.0,6,0,0,0,2017-09-09T00:00:00,okay,South Cascade Glacier,None,None,exists,None,0,814,2023-05-16T00:00:00,Semi-automated glacier classification.; Semi-automatic mapping from various satellite image sources.,5,Conterminous USA,Portland State University,0,0,9,2,4,None,G238936E48358N,"Fountain, Andrew G.","Fountain, Andrew G.; Glenn, Bryce; McNeil, Christopher",2017,SOUTH CASCADE,
glac_bound,1014170,G238936E48358N,2023-02-16T00:00:00,1.67671,1.67672,0.0,0.0,6,0,0,0,2017-09-09T00:00:00,okay,South Cascade Glacier,None,None,exists,None,0,814,2023-05-16T00:00:00,Semi-automated glacier classification.; Semi-automatic mapping from various satellite image sources.,5,Conterminous USA,Portland State University,0,0,9,2,4,None,G238936E48358N,"Fountain, Andrew G.","Fountain, Andrew G.; Glenn, Bryce; McNeil, Christopher",2017,SOUTH CASCADE,
glac_bound,103212,G016172E77192N,2010-01-01T00:00:00,206.376,206.536,0.0,23073.7,0,0,0,0,2008-09-01T00:00:00,okay,Storbreen,12412.000000,12412.000000,exists,None,0,563,2012-12-04T00:00:00,Details and references under http://public.data.npolar.no/cryoclim/GLIMS_Svalbard.pdf;,19,"Svalbard, Jan Mayen, and Bouvet",Norwegian Polar Institute,0,2,1,7,1,None,None,"Koenig, Max","Koenig, Max; Nuth, Chris",2008,STORBREEN,
glac_bound,999849,G008261E62524N,2021-06-01T00:00:00,0.0,0.227976,0.0,0.0,0,0,0,0,2019-08-27T00:00:00,okay,Storbreen,None,1667,exists,None,0,800,2022-08-01T09:00:00,Semi-automated glacier classification.; Band ratio red (4)/SWIR (11) Sentinel-2 A and B 2018-2019 with manual edits.  Further description in Andreassen et al. 2022. https://doi.org/10.1017/jog.2022.20,2,Norway,Norwegian Water Resources and Energy Directorate,0,0,9,8,2,None,G008261E62524N,"Andreassen, Liss Marie","Andreassen, Liss Marie; Nagy, Teodor",2019,STORBREEN,
glac_bound,999722,G008132E61573N,2021-06-01T00:00:00,0.0,5.04535,0.0,0.0,0,0,0,0,2019-08-04T00:00:00,okay,Storbreen,None,2636,exists,None,0,800,2022-08-01T09:00:00,Semi-automated glacier classification.; Band ratio red (4)/SWIR (11) Sentinel-2 A and B 2018-2019 with manual edits.  Further description in Andreassen et al. 2022. https://doi.org/10.1017/jog.2022.20,2,Norway,Norwegian Water Resources and Energy Directorate,0,0,9,8,3,None,None,"Andreassen, Liss Marie","Andreassen, Liss Marie; Nagy, Teodor",2019,STORBREEN,
glac_bound,999000,G007577E62248N,2021-06-01T00:00:00,0.0,0.939791,0.0,0.0,0,0,0,0,2019-08-27T00:00:00,okay,Storbreen,None,1823,exists,None,0,800,2022-08-01T09:00:00,Semi-automated glacier classification.; Band ratio red (4)/SWIR (11) Sentinel-2 A and B 2018-2019 with manual edits.  Further description in Andreassen et al. 2022. https://doi.org/10.1017/jog.2022.20,2,Norway,Norwegian Water Resources and Energy Directorate,0,0,9,8,2,None,None,"Andreassen, Liss Marie","Andreassen, Liss Marie; Nagy, Teodor",2019,STORBREEN,
glac_bound,999210,G007768E62351N,2021-06-01T00:00:00,0.0,1.05695,0.0,0.0,0,0,0,0,2019-08-27T00:00:00,okay,Storbreen,None,1796,exists,None,0,800,2022-08-01T09:00:00,Semi-automated glacier classification.; Band ratio red (4)/SWIR (11) Sentinel-2 A and B 2018-2019 with manual edits.  Further description in Andreassen et al. 2022. https://doi.org/10.1017/jog.2022.20,2,Norway,Norwegian Water Resources and Energy Directorate,0,0,9,8,2,None,None,"Andreassen, Liss Marie","Andreassen, Liss Marie; Nagy, Teodor",2019,STORBREEN,
glac_bound,520376,G010823E46875N,2017-05-20T00:00:00,0.0,6.0142,0.0,0.0,0,0,0,0,2015-08-26T00:00:00,okay,Vernagtferner,None,None,exists,None,0,668,2019-02-09T00:00:00,"Advanced atmospheric and topographic correction of S2A scenes, automated pre-classification of glacier areas, manual correction of minor misclassifications and in debris covered areas; Correction of outline for this one glacier.",34,Austrian Alps,Universitaet Innsbruck,0,0,9,11,1,None,None,"Schwaizer (nee Bippus), Gabriele","Nemec, Johanna; Schwaizer (nee Bippus), Gabriele",2015,VERNAGTFERNER,
glac_bound,725175,G269329E79672N,2021-07-01T00:00:00,0.0,40.0007,0.0,0.0,0,0,0,0,1999-07-25T00:00:00,okay,White,None,None,exists,None,0,728,2021-08-27T09:00:00,Manual editing of RGI6 outlines in most cases; new NDSI-based outlines on Sydkap,3,Canada,University of Alberta,0,0,9,3,2,None,None,"Kochtitzky, William","Copland, Luke; Kochtitzky, William; Thomson, Laura; Zajaczkiwsky, Sophie",1999,WHITE,
glac_bound,1015936,G211100E60420N,2014-12-01T00:00:00,0.0,16.5713,0.0,0.0,0,426,0,1636,2019-08-08T00:00:00,okay,Wolverine Glacier,US2N00500411,None,exists,None,0,815,2021-10-01T09:00:00,Automated glacier classification of clean ice; merge with debris-cover layer to add debris-covered parts.; Semi-automatic multi-resolution segmentation of Sentinel-2 satellite images and SRTM digital elevation model.,580,Chugach,USDA Forest Service,0,0,9,1,4,None,G211100E60420N,"Ruether, Brett","Ruether, Brett",2019,WOLVERINE,
