line_type,anlys_id,glac_id,anlys_time,area,db_area,width,length,primeclass,min_elev,mean_elev,max_elev,src_date,rec_status,glac_name,wgms_id,local_id,glac_stat,gone_date,gone_dt_e,subm_id,release_dt,proc_desc,rc_id,geog_area,chief_affl,conn_lvl,surge_type,term_type,gtng_o1reg,gtng_o2reg,rgi_gl_typ,parent_id,submitters,analysts,_year,_ref_name,_glims_id_input
glac_bound,332538,G008398E46623N,2010-06-01T00:00:00,15.825,15.8366,0.0,0.0,0,2223,2954,3573,2003-08-06T00:00:00,okay,Rhonegletscher,None,B43/12n,exists,None,0,593,2016-02-01T09:00:00,"All glaciers are classified in the main processing stage with a thresholded ratio image and an additional threshold to provide the classification in shadow regions (e.g. Paul and Kaeaeb, 2005); All glaciers are classified in the main processing stage wit",30,European Alps,University of Zurich-Irchel,0,0,9,11,1,None,G008398E46623N,"Paul, Frank","Paul, Frank",2003,Rhonegletscher,G008398E46623N
glac_bound,337593,G008398E46623N,1992-06-01T00:00:00,20000800.0,19.9998,0.0,0.0,0,0,0,0,1850-09-01T00:00:00,okay,Rhonegletscher,None,B43/12n,exists,None,0,595,2016-02-01T09:00:00,"Field and aerial photo reconstruction + Siegfried map, transfer to topographic map (1:25000). Manual digitization from transparent paper with topo map in bakcground, using ArcInfo and ArcGIS, Swiss coordinate system; Field and aerial photo reconstruction",30,European Alps,University of Zurich-Irchel,0,0,9,11,1,None,G008398E46623N,"Paul, Frank","Maisch, Max",1850,Rhonegletscher,G008398E46623N
glac_bound,340031,G008398E46623N,2008-01-01T00:00:00,15.3086,14.62,0.0,0.0,0,2208,0,3601,2008-09-30T00:00:00,okay,Rhonegletscher,None,B43/12n,exists,None,0,596,2016-02-01T09:00:00,Glacier outlines were digitized manually in ArcGIS based on SWISSIMAGE Level 2. Glacier polygons were coded and named according the outlines of 1973.; Glacier outlines were digitized manually in ArcGIS based on SWISSIMAGE Level 2 (swisstopo) imagery.,571,Swiss Alps,University of Fribourg,0,0,9,11,1,None,G008398E46623N,"Fischer, Mauro","Fischer, Mauro",2008,Rhonegletscher,G008398E46623N
glac_bound,342923,G008398E46623N,1995-06-01T00:00:00,0.002048,17.4353,0.0,0.0,0,0,0,0,1973-09-01T00:00:00,okay,Rhonegletscher,None,B43/12n,exists,None,0,599,2016-02-01T09:00:00,Southwest Switzerland: outlines were directly transferred from aerial photography to 1:25000 topo maps.; The outlines were directly transferred and digitized from aerial photography to 1:25000 topo maps. In September 1973 favorable conditions for glacier,30,European Alps,University of Zurich-Irchel,0,0,9,11,1,None,G008398E46623N,"Maisch, Max","Benz, Christof; Wipf, Andreas",1973,Rhonegletscher,G008398E46623N
glac_bound,86014,G008398E46623N,2009-04-04T00:00:00,16.0966,16.0959,0.0,0.0,0,0,0,0,1998-08-31T00:00:00,okay,Rhonegletscher,None,B43/12n,exists,None,0,533,2009-04-30T19:18:21,"TM4/TM5 ratio; Glaciers were automatically mapped from TM raw data using two thresholds: TM3/TM5 > 2.1 and TM1 > 53. The glacier map was smoothed with a 3 by 3 median filter. After raster-vector conversion gross errors were manually removed (water, lakes",30,European Alps,University of Zurich-Irchel,0,0,9,11,1,None,G008398E46623N,"Paul, Frank","Paul, Frank",1998,Rhonegletscher,G008398E46623N
glac_bound,754359,G008398E46623N,2021-09-01T00:00:00,15.8848,15.8966,0.0,0.0,0,2211,2951,3606,2003-08-13T00:00:00,okay,Rhonegletscher,None,B43/12n,exists,None,0,731,2021-10-09T09:00:00,Semi-automated glacier classification; The outlines are derived from 11 Landsat scenes acquired in 2003.,30,European Alps,University of Zurich-Irchel,0,0,9,11,1,None,G008398E46623N,"Paul, Frank","Frey, Holger; Le Bris, Raymond; Paul, Frank; Rastner, Philipp",2003,Rhonegletscher,G008398E46623N
glac_bound,1030475,G008398E46623N,2022-10-15T00:00:00,0.0,16.4627,0.0,0.0,0,0,0,0,1999-09-12T00:00:00,okay,Rhonegletscher,None,B43/12n,exists,None,0,818,2022-11-28T09:00:00,Semi-automated glacier classification.; Semi-automatic mapping from Landsat satellite images.,585,European Alps,Friedrich-Alexander University (FAU),0,0,9,11,1,None,G008398E46623N,"Bajracharya, Samjwal","Braun, Matthias H.; Lippl, Stefan; Malz, Philipp; Seehaus, Thorsten C.; Sommer, Christian; Zemp, Michael",1999,Rhonegletscher,G008398E46623N
glac_bound,1079776,G008398E46623N,2013-05-28T00:00:00,15.31,0.687774,0.0,10055.0,0,2208,2949,3601,2009-09-15T00:00:00,okay,Rhonegletscher,None,B43/12n,exists,None,0,579,2013-06-03T11:00:00,"SwissImage L2 aerial orthophotos, manual digitization; Glacier outlines were digitized manually from high-resolution aerial photography (swissimage level 2; 50cm resolution) acquired in september 2008 (34 glaciers); 2009(354 glaciers); 2010 (708 glaciers",571,Swiss Alps,University of Fribourg,0,0,9,11,1,None,G008398E46623N,"Fischer, Mauro","Fischer, Mauro",2009,Rhonegletscher,G008398E46623N
glac_bound,1079777,G008398E46623N,2013-05-28T00:00:00,15.31,14.6203,0.0,10055.0,0,2208,2949,3601,2009-09-15T00:00:00,okay,Rhonegletscher,None,B43/12n,exists,None,0,579,2013-06-03T11:00:00,"SwissImage L2 aerial orthophotos, manual digitization; Glacier outlines were digitized manually from high-resolution aerial photography (swissimage level 2; 50cm resolution) acquired in september 2008 (34 glaciers); 2009(354 glaciers); 2010 (708 glaciers",571,Swiss Alps,University of Fribourg,0,0,9,11,1,None,G008398E46623N,"Fischer, Mauro","Fischer, Mauro",2009,Rhonegletscher,G008398E46623N
glac_bound,1096617,G008398E46623N,2019-04-15T00:00:00,14.1272,0.037289,0.0,0.0,0,2257,2969,3610,2015-08-29T00:00:00,okay,Rhonegletscher,None,B43/12n,exists,None,0,710,2019-04-15T09:00:00,Semi-automated glacier classification; The outlines are derived from 8 Sentinel 2 MSI tiles acquired in Aug. 2015.  Topographic information was derived semi-automatically from the 30 m ALOS AW3D30 DEM.,561,Various (GlobGlacier),University of Zurich-Irchel,0,0,9,11,1,None,G008398E46623N,"Paul, Frank","Azzoni, R.S.; Fugazza, D.; Le Bris, Raymond; Nemec, J.; Paul, Frank; Rabatel, Antoine; Ramusovic, M.; Rastner, Philipp; Schaub, Yvonne; Schwaizer (nee Bippus), Gabriele",2015,Rhonegletscher,G008398E46623N
glac_bound,1096618,G008398E46623N,2019-04-15T00:00:00,14.1272,14.1378,0.0,0.0,0,2257,2969,3610,2015-08-29T00:00:00,okay,Rhonegletscher,None,B43/12n,exists,None,0,710,2019-04-15T09:00:00,Semi-automated glacier classification; The outlines are derived from 8 Sentinel 2 MSI tiles acquired in Aug. 2015.  Topographic information was derived semi-automatically from the 30 m ALOS AW3D30 DEM.,561,Various (GlobGlacier),University of Zurich-Irchel,0,0,9,11,1,None,G008398E46623N,"Paul, Frank","Azzoni, R.S.; Fugazza, D.; Le Bris, Raymond; Nemec, J.; Paul, Frank; Rabatel, Antoine; Ramusovic, M.; Rastner, Philipp; Schaub, Yvonne; Schwaizer (nee Bippus), Gabriele",2015,Rhonegletscher,G008398E46623N
glac_bound,1100358,G008398E46623N,2022-10-15T00:00:00,0.0,0.491333,0.0,0.0,0,0,0,0,2011-09-13T00:00:00,okay,Rhonegletscher,None,B43/12n,exists,None,0,819,2022-11-28T09:00:00,Semi-automated glacier classification.; Semi-automatic mapping from Landsat satellite images.,585,European Alps,Friedrich-Alexander University (FAU),0,0,9,11,1,None,G008398E46623N,"Bajracharya, Samjwal","Braun, Matthias H.; Lippl, Stefan; Malz, Philipp; Seehaus, Thorsten C.; Sommer, Christian; Zemp, Michael",2011,Rhonegletscher,G008398E46623N
glac_bound,1100356,G008398E46623N,2022-10-15T00:00:00,0.0,14.1085,0.0,0.0,0,0,0,0,2011-09-13T00:00:00,okay,Rhonegletscher,None,B43/12n,exists,None,0,819,2022-11-28T09:00:00,Semi-automated glacier classification.; Semi-automatic mapping from Landsat satellite images.,585,European Alps,Friedrich-Alexander University (FAU),0,0,9,11,1,None,G008398E46623N,"Bajracharya, Samjwal","Braun, Matthias H.; Lippl, Stefan; Malz, Philipp; Seehaus, Thorsten C.; Sommer, Christian; Zemp, Michael",2011,Rhonegletscher,G008398E46623N
glac_bound,1100357,G008398E46623N,2022-10-15T00:00:00,0.0,0.065677,0.0,0.0,0,0,0,0,2011-09-13T00:00:00,okay,Rhonegletscher,None,B43/12n,exists,None,0,819,2022-11-28T09:00:00,Semi-automated glacier classification.; Semi-automatic mapping from Landsat satellite images.,585,European Alps,Friedrich-Alexander University (FAU),0,0,9,11,1,None,G008398E46623N,"Bajracharya, Samjwal","Braun, Matthias H.; Lippl, Stefan; Malz, Philipp; Seehaus, Thorsten C.; Sommer, Christian; Zemp, Michael",2011,Rhonegletscher,G008398E46623N
glac_bound,1101073,G008398E46623N,2022-10-15T00:00:00,0.0,0.680094,0.0,0.0,0,0,0,0,2013-08-01T00:00:00,okay,Rhonegletscher,None,B43/12n,exists,None,0,820,2022-11-28T09:00:00,Semi-automated glacier classification.; Semi-automatic mapping from Landsat satellite images.,585,European Alps,Friedrich-Alexander University (FAU),0,0,9,11,1,None,G008398E46623N,"Bajracharya, Samjwal","Braun, Matthias H.; Lippl, Stefan; Malz, Philipp; Seehaus, Thorsten C.; Sommer, Christian; Zemp, Michael",2013,Rhonegletscher,G008398E46623N
glac_bound,1101074,G008398E46623N,2022-10-15T00:00:00,0.0,14.5215,0.0,0.0,0,0,0,0,2013-08-01T00:00:00,okay,Rhonegletscher,None,B43/12n,exists,None,0,820,2022-11-28T09:00:00,Semi-automated glacier classification.; Semi-automatic mapping from Landsat satellite images.,585,European Alps,Friedrich-Alexander University (FAU),0,0,9,11,1,None,G008398E46623N,"Bajracharya, Samjwal","Braun, Matthias H.; Lippl, Stefan; Malz, Philipp; Seehaus, Thorsten C.; Sommer, Christian; Zemp, Michael",2013,Rhonegletscher,G008398E46623N
glac_bound,1122243,G008398E46623N,2022-06-02T00:00:00,0.0,18.1087,0.0,0.0,0,0,0,0,1928-09-20T00:00:00,okay,Rhonegletscher,None,B43/12n,exists,None,0,868,2022-06-02T09:00:00,Digitization from LK50 maps; see https://tc.copernicus.org/articles/16/3249/2022/,593,swiss alps,GLAMOS (Glacier Monitoring Switzerland),0,0,0,11,1,None,G008398E46623N,"Hodel, Elias","Hodel, Elias; Mannerfelt, Erik Schytt",1928,Rhonegletscher,G008398E46623N
glac_bound,1124513,G008398E46623N,2022-06-02T00:00:00,0.0,14.6372,0.0,0.0,0,0,0,0,2016-09-01T00:00:00,okay,Rhonegletscher,None,B43/12n,exists,None,0,869,2022-06-02T09:00:00,Digitizaiton of glaciers in aerial imagery;,593,swiss alps,GLAMOS (Glacier Monitoring Switzerland),0,0,0,11,1,None,G008398E46623N,"Hodel, Elias","Bauder, Andreas; Hodel, Elias; Huss, Matthias; Linsbauer, Andreas",2016,Rhonegletscher,G008398E46623N
glac_bound,401875,G214576E63274N,2015-07-16T00:00:00,17.567,17.5667,0.0,0.0,0,1162,0,2438,2009-08-04T00:00:00,okay,Gulkana Glacier,None,50009322,exists,None,0,624,2015-07-16T00:00:00,Semi-automated glacier classification.; From Randolph Glacier Inventory Version 5.0. Source file: 01_rgi50_Alaska.zip.  See http://www.glims.org/RGI/.  GLIMS IDs were adjusted and metadata was added at NSIDC.,761,Randolph Glacier Inventory; Umbrella RC for merging the RGI into GLIMS,University of Colorado,0,2,9,1,2,91,None,"Cogley, Graham","Beedle, Matthew; Berthier, Etienne; Bolch, Tobias; Burgess, Evan; Cogley, Graham; Forster, Richard; Giffen, Bruce A.; Hall, Dorothy K.; Kienholz, Christian; LeBris, Raymond; Manley, William",2009,GULKANA,G214576E63274N
glac_bound,1092780,G214576E63274N,2009-06-01T00:00:00,19.45,0.166666,0.0,0.0,0,1141,1786,2431,1954-01-01T00:00:00,okay,Gulkana Glacier,None,50009322,exists,None,0,539,2009-06-05T22:01:03,"; The glacier outlines are for about 1955 (Alaska Range, taken from USGS topographic maps. The glacier outlines were initially created from USGS 1:63,360-scale Digital Line Graph (DLG) files.  Because these ""glacier and permanent snowfield"" outlines ofte",4,Alaska,University of Washington,0,0,9,1,2,None,None,"Racoviteanu, Adina","Manley, William",1954,GULKANA,G214576E63274N
glac_bound,1092781,G214576E63274N,2009-06-01T00:00:00,19.45,19.4301,0.0,0.0,0,1141,1786,2431,1954-01-01T00:00:00,okay,Gulkana Glacier,None,50009322,exists,None,0,539,2009-06-05T22:01:03,"; The glacier outlines are for about 1955 (Alaska Range, taken from USGS topographic maps. The glacier outlines were initially created from USGS 1:63,360-scale Digital Line Graph (DLG) files.  Because these ""glacier and permanent snowfield"" outlines ofte",4,Alaska,University of Washington,0,0,9,1,2,None,None,"Racoviteanu, Adina","Manley, William",1954,GULKANA,G214576E63274N
glac_bound,398633,G211100E60420N,2015-07-16T00:00:00,16.749,16.7487,0.0,0.0,0,426,0,1636,2006-09-12T00:00:00,okay,Wolverine Glacier,US2N00500411,None,exists,None,0,624,2015-07-16T00:00:00,Semi-automated glacier classification.; From Randolph Glacier Inventory Version 5.0. Source file: 01_rgi50_Alaska.zip.  See http://www.glims.org/RGI/.  GLIMS IDs were adjusted and metadata was added at NSIDC.,761,Randolph Glacier Inventory; Umbrella RC for merging the RGI into GLIMS,University of Colorado,0,0,9,1,4,91,G211100E60420N,"Cogley, Graham","Beedle, Matthew; Berthier, Etienne; Bolch, Tobias; Burgess, Evan; Cogley, Graham; Forster, Richard; Giffen, Bruce A.; Hall, Dorothy K.; Kienholz, Christian; LeBris, Raymond; Manley, William",2006,WOLVERINE,
glac_bound,367622,G211100E60420N,2010-06-30T00:00:00,17.17,17.1662,0.0,0.0,0,0,0,0,2006-09-12T00:00:00,okay,Wolverine Glacier,US2N00500411,None,exists,None,0,620,2010-12-14T10:35:01,Band ration TM3/TM5 plus threshold on band TM 1 and manual post-processing; All scenes (9 in total) have been classified with a threshold (around 2.0)on a TM3/TM5 ratio image and filtered with a 3 by 3 low pass filter for noise reduction. After raster-ve,561,Various (GlobGlacier),University of Zurich-Irchel,0,0,9,1,4,None,G211100E60420N,"Paul, Frank","Frey, Holger; Le Bris, Raymond; Paul, Frank",2006,WOLVERINE,
glac_bound,5095,G211100E60420N,2006-01-14T04:58:38,0.0,16.7929,0.0,0.0,6,0,0,0,2001-08-15T00:00:00,okay,Wolverine Glacier,US2N00500411,None,exists,None,0,260,2006-01-25T01:41:03,"; Manual digitization from imagery with assistance from personal field knowledge, and topographic maps (National Geographic TOPO software).  Each outlined glaicer encomasses all ice that contributes to a common terminus.",602,Various (NSIDC),University of Colorado,0,0,9,1,4,None,G211100E60420N,"Beedle, Matthew","Beedle, Matthew",2001,WOLVERINE,
glac_bound,702760,G211100E60420N,2019-04-01T00:00:00,17.4566,17.456,0.0,0.0,0,522,1129,1685,1994-06-23T00:00:00,okay,Wolverine Glacier,US2N00500411,None,exists,None,0,704,2019-04-05T09:00:00,Semi-automated glacier classification.; Landsat images were acquired from the ESRI ArcGIS Protm version 2.2.0 GIS    Landsat on Amazon Web Services (AWS) portal.  The images are georeferenced    and orthorectified by USGS allowing for direct integration,577,Prince William Sound,University of Wisconsin-Milwaukee,0,0,9,1,4,None,G211100E60420N,"Maraldo, Dean","Maraldo, Dean",1994,WOLVERINE,
glac_bound,702801,G211100E60420N,2019-04-01T00:00:00,17.1861,17.1853,0.0,0.0,0,539,1134,1685,2006-07-27T00:00:00,okay,Wolverine Glacier,US2N00500411,None,exists,None,0,705,2019-04-05T09:00:00,Semi-automated glacier classification.; Landsat images were acquired from the ESRI ArcGIS Protm version 2.2.0 GIS    Landsat on Amazon Web Services (AWS) portal.  The images are georeferenced    and orthorectified by USGS allowing for direct integration,577,Prince William Sound,University of Wisconsin-Milwaukee,0,0,9,1,4,None,G211100E60420N,"Maraldo, Dean","Maraldo, Dean",2006,WOLVERINE,
glac_bound,702842,G211100E60420N,2019-04-01T00:00:00,16.5633,16.563,0.0,0.0,0,630,1149,1685,2018-07-27T00:00:00,okay,Wolverine Glacier,US2N00500411,None,exists,None,0,706,2019-04-05T09:00:00,Semi-automated glacier classification.; Landsat images were acquired from the ESRI ArcGIS Protm version 2.2.0 GIS    Landsat on Amazon Web Services (AWS) portal.  The images are georeferenced    and orthorectified by USGS allowing for direct integration,577,Prince William Sound,University of Wisconsin-Milwaukee,0,0,9,1,4,None,G211100E60420N,"Maraldo, Dean","Maraldo, Dean",2018,WOLVERINE,
glac_bound,702883,G211100E60420N,2019-04-01T00:00:00,17.719,17.7188,0.0,0.0,0,515,1126,1685,1986-07-28T00:00:00,okay,Wolverine Glacier,US2N00500411,None,exists,None,0,707,2019-04-05T09:00:00,Semi-automated glacier classification.; Landsat images were acquired from the ESRI ArcGIS Protm version 2.2.0 GIS    Landsat on Amazon Web Services (AWS) portal.  The images are georeferenced    and orthorectified by USGS allowing for direct integration,577,Prince William Sound,University of Wisconsin-Milwaukee,0,0,9,1,4,None,G211100E60420N,"Maraldo, Dean","Maraldo, Dean",1986,WOLVERINE,
glac_bound,702718,G211100E60420N,2019-04-01T00:00:00,17.9794,17.9795,0.0,0.0,0,501,1120,1685,1975-07-11T00:00:00,okay,Wolverine Glacier,US2N00500411,None,exists,None,0,703,2019-04-05T09:00:00,Semi-automated glacier classification.; Landsat images were acquired from the ESRI ArcGIS Protm version 2.2.0 GIS    Landsat on Amazon Web Services (AWS) portal.  The images are georeferenced    and orthorectified by USGS allowing for direct integration,577,Prince William Sound,University of Wisconsin-Milwaukee,0,0,9,1,4,None,G211100E60420N,"Maraldo, Dean","Maraldo, Dean",1975,WOLVERINE,
glac_bound,714169,G211100E60420N,2019-04-01T00:00:00,18.2439,18.2417,0.0,0.0,0,464,1113,1686,1952-07-01T00:00:00,okay,Wolverine Glacier,US2N00500411,None,exists,None,0,714,2019-04-05T09:00:00,"Semi-automated glacier classification.; Topographic maps were obtained from the USGS topoView   website, in a georeferenced GeoTIFF format.  Glacier outlines were manually  digitized using ESRI ArcGIS Protm version 2.2.0, GIS polygon tools.  Before  digi",577,Prince William Sound,University of Wisconsin-Milwaukee,0,0,9,1,4,None,G211100E60420N,"Maraldo, Dean","Maraldo, Dean",1952,WOLVERINE,
glac_bound,1006894,G211100E60420N,2022-09-09T00:00:00,0.0,17.3043,0.0,0.0,0,0,0,0,1999-09-20T00:00:00,okay,Wolverine Glacier,US2N00500411,None,exists,None,0,802,2022-11-01T09:00:00,"; Band ratio with threshold applied to Landsat TM5/Landsat7 ETM+, plus manual revision for all image pairs.  A red/short-wave infrared (R/SWIR) band ratio with a threshold of 2?2.5 (TM3/TM5 of Landsat5 TM and Landsat7 ETM+) and an additional threshold on",583,Kenai Peninsula,University of Oslo,0,0,9,1,4,None,G211100E60420N,"Yang, Ruitang","Yang, Ruitang",1999,WOLVERINE,
glac_bound,996472,G211100E60420N,2022-09-09T00:00:00,0.0,16.1388,0.0,0.0,0,0,0,0,2016-08-31T00:00:00,okay,Wolverine Glacier,US2N00500411,None,exists,None,0,799,2022-10-23T09:00:00,"; A red/short-wave infrared (R/SWIR) band ratio with a threshold of 2?2.5 (TM3/TM5 of Landsat7 TM and ETM+, TM4/TM6 of Landsat8 OLI imagery, band 4/11 of Sentinel2) and an additional threshold on the blue band (band 1 of TM/ETM+ and band 2 of OLI and Sen",583,Kenai Peninsula,University of Oslo,0,0,9,1,4,None,G211100E60420N,"Yang, Ruitang","Yang, Ruitang",2016,WOLVERINE,
glac_bound,1005270,G211100E60420N,2022-09-09T00:00:00,0.0,17.5674,0.0,0.0,0,0,0,0,1986-09-14T00:00:00,okay,Wolverine Glacier,US2N00500411,None,exists,None,0,801,2022-10-31T09:00:00,"; Band ratio with threshold applied to Landsat TM5/Landsat5 MSS, plus manual revision for all image pairs\r",583,Kenai Peninsula,University of Oslo,0,0,9,1,4,None,G211100E60420N,"Yang, Ruitang","Yang, Ruitang",1986,WOLVERINE,
glac_bound,1011467,G211100E60420N,2022-12-10T00:00:00,16.749,16.5436,0.0,0.0,0,426,0,1636,2006-09-12T00:00:00,okay,Wolverine Glacier,US2N00500411,None,exists,None,0,809,2022-10-31T09:00:00,"; Band ratio with threshold applied to Landsat TM5/Landsat7 ETM+/ ASTER L1T, plus manual revision for all image pairs.  A red/short-wave infrared (R/SWIR) band ratio with a threshold of 2?2.5 (TM3/TM5 of Landsat5 TM and Landsat7 ETM+, TM2/TM4 of ASTER L1",583,Kenai Peninsula,University of Oslo,0,0,9,1,4,None,G211100E60420N,"Yang, Ruitang","Paul, Frank; Yang, Ruitang",2006,WOLVERINE,
glac_bound,1015936,G211100E60420N,2014-12-01T00:00:00,0.0,16.5713,0.0,0.0,0,426,0,1636,2019-08-08T00:00:00,okay,Wolverine Glacier,US2N00500411,None,exists,None,0,815,2021-10-01T09:00:00,Automated glacier classification of clean ice; merge with debris-cover layer to add debris-covered parts.; Semi-automatic multi-resolution segmentation of Sentinel-2 satellite images and SRTM digital elevation model.,580,Chugach,USDA Forest Service,0,0,9,1,4,None,G211100E60420N,"Ruether, Brett","Ruether, Brett",2019,WOLVERINE,
glac_bound,761926,G238169E48750N,2006-08-01T00:00:00,2.888,2.8879,0.0,0.0,0,1582,0,2967,1974-09-09T00:00:00,okay,Easton Glacier,None,None,exists,None,0,744,2016-02-26T09:00:00,"Digitization from 1:24000 maps (24K) published by the U.S. Geological Survey; USGS maps (Primary Base Series, PBS) and 7.5-minute standard series were digitally scanned and georeferenced.  Re-ingested into GLIMS 2021-12-01, replacing submission 614.",5,Conterminous USA,Portland State University,0,0,9,2,4,None,None,"Fountain, Andrew G.","Fountain, Andrew G.",1974,EASTON,
glac_bound,1013163,G238169E48750N,2023-02-16T00:00:00,3.01518,3.01517,0.0,0.0,6,0,0,0,2015-09-09T00:00:00,okay,Easton Glacier,None,None,exists,None,0,814,2023-05-16T00:00:00,Semi-automated glacier classification.; Semi-automatic mapping from various satellite image sources.,5,Conterminous USA,Portland State University,0,0,9,2,4,None,None,"Fountain, Andrew G.","Fountain, Andrew G.; Glenn, Bryce; McNeil, Christopher",2015,EASTON,
glac_bound,412286,G225667E58407N,2015-07-16T00:00:00,0.553,0.552773,0.0,0.0,0,1074,0,1459,2005-08-11T00:00:00,okay,Lemon Creek Glacier,None,None,exists,None,0,624,2015-07-16T00:00:00,Semi-automated glacier classification.; From Randolph Glacier Inventory Version 5.0. Source file: 01_rgi50_Alaska.zip.  See http://www.glims.org/RGI/.  GLIMS IDs were adjusted and metadata was added at NSIDC.,761,Randolph Glacier Inventory; Umbrella RC for merging the RGI into GLIMS,University of Colorado,0,0,9,1,6,99,None,"Cogley, Graham","Beedle, Matthew; Berthier, Etienne; Bolch, Tobias; Burgess, Evan; Cogley, Graham; Forster, Richard; Giffen, Bruce A.; Hall, Dorothy K.; Kienholz, Christian; LeBris, Raymond; Manley, William",2005,LEMON CREEK,
glac_bound,1454,G225653E58370N,2005-05-05T15:46:00,0.0,9.5184,0.0,0.0,6,0,0,0,2001-08-15T00:00:00,okay,Lemon Creek Glacier,None,None,exists,None,0,66,2005-05-05T16:07:21,"; Manual digitization from imagery with assistance from, personal field knowledge, Juneau Icefield Research Program surveying, and topographic maps (National Geographic TOPO software).",602,Various (NSIDC),University of Colorado,0,0,9,1,6,None,G225653E58370N,"Beedle, Matthew","Beedle, Matthew",2001,LEMON CREEK,
glac_bound,412268,G225653E58370N,2015-07-16T00:00:00,9.528,9.5276,0.0,0.0,0,676,0,1494,2005-08-11T00:00:00,okay,Lemon Creek Glacier,None,None,exists,None,0,624,2015-07-16T00:00:00,Semi-automated glacier classification.; From Randolph Glacier Inventory Version 5.0. Source file: 01_rgi50_Alaska.zip.  See http://www.glims.org/RGI/.  GLIMS IDs were adjusted and metadata was added at NSIDC.,761,Randolph Glacier Inventory; Umbrella RC for merging the RGI into GLIMS,University of Colorado,0,2,9,1,6,91,G225653E58370N,"Cogley, Graham","Beedle, Matthew; Berthier, Etienne; Bolch, Tobias; Burgess, Evan; Cogley, Graham; Forster, Richard; Giffen, Bruce A.; Hall, Dorothy K.; Kienholz, Christian; LeBris, Raymond; Manley, William",2005,LEMON CREEK,
glac_bound,412291,G225670E58400N,2015-07-16T00:00:00,0.945,0.945451,0.0,0.0,0,921,0,1392,2005-08-11T00:00:00,okay,Lemon Creek Glacier,None,None,exists,None,0,624,2015-07-16T00:00:00,Semi-automated glacier classification.; From Randolph Glacier Inventory Version 5.0. Source file: 01_rgi50_Alaska.zip.  See http://www.glims.org/RGI/.  GLIMS IDs were adjusted and metadata was added at NSIDC.,761,Randolph Glacier Inventory; Umbrella RC for merging the RGI into GLIMS,University of Colorado,0,0,9,1,6,99,None,"Cogley, Graham","Beedle, Matthew; Berthier, Etienne; Bolch, Tobias; Burgess, Evan; Cogley, Graham; Forster, Richard; Giffen, Bruce A.; Hall, Dorothy K.; Kienholz, Christian; LeBris, Raymond; Manley, William",2005,LEMON CREEK,
glac_bound,1040119,G225653E58370N,2022-06-01T00:00:00,9.64298,8.01433,0.0,0.0,0,670,1105,1490,2014-08-20T00:00:00,okay,Lemon Creek Glacier,None,None,exists,None,0,822,2023-06-07T09:00:00,Semi-automated glacier classification.; Semi-automatic mapping from satellite images.,581,Juneau area,Newcastle University,0,0,0,1,6,None,G225653E58370N,"Davies, Bethan","Davies, Bethan",2014,LEMON CREEK,
glac_bound,1040146,G225667E58407N,2022-06-01T00:00:00,9.64298,0.544971,0.0,0.0,0,670,1105,1490,2014-08-20T00:00:00,okay,Lemon Creek Glacier,None,None,exists,None,0,822,2023-06-07T09:00:00,Semi-automated glacier classification.; Semi-automatic mapping from satellite images.,581,Juneau area,Newcastle University,0,0,0,1,6,None,None,"Davies, Bethan","Davies, Bethan",2014,LEMON CREEK,
glac_bound,1040148,G225670E58385N,2022-06-01T00:00:00,9.64298,0.106891,0.0,0.0,0,670,1105,1490,2014-08-20T00:00:00,okay,Lemon Creek Glacier,None,None,exists,None,0,822,2023-06-07T09:00:00,Semi-automated glacier classification.; Semi-automatic mapping from satellite images.,581,Juneau area,Newcastle University,0,0,0,1,6,None,G225653E58370N,"Davies, Bethan","Davies, Bethan",2014,LEMON CREEK,
glac_bound,1040153,G225670E58400N,2022-06-01T00:00:00,9.64298,0.984128,0.0,0.0,0,670,1105,1490,2014-08-20T00:00:00,okay,Lemon Creek Glacier,None,None,exists,None,0,822,2023-06-07T09:00:00,Semi-automated glacier classification.; Semi-automatic mapping from satellite images.,581,Juneau area,Newcastle University,0,0,0,1,6,None,None,"Davies, Bethan","Davies, Bethan",2014,LEMON CREEK,
glac_bound,1041328,G225670E58400N,2022-06-01T00:00:00,11.387,1.23504,0.0,0.0,0,1074,0,1459,2005-08-11T00:00:00,okay,Lemon Creek Glacier,None,None,exists,None,0,823,2023-06-07T09:00:00,Semi-automated glacier classification.; Semi-automatic mapping from satellite images.,581,Juneau area,Newcastle University,0,0,0,1,6,None,None,"Davies, Bethan","Davies, Bethan",2005,LEMON CREEK,
glac_bound,1041312,G225653E58370N,2022-06-01T00:00:00,11.387,9.59935,0.0,0.0,0,1074,0,1459,2005-08-11T00:00:00,okay,Lemon Creek Glacier,None,None,exists,None,0,823,2023-06-07T09:00:00,Semi-automated glacier classification.; Semi-automatic mapping from satellite images.,581,Juneau area,Newcastle University,0,0,0,1,6,None,G225653E58370N,"Davies, Bethan","Davies, Bethan",2005,LEMON CREEK,
glac_bound,1041323,G225667E58407N,2022-06-01T00:00:00,11.387,0.552773,0.0,0.0,0,1074,0,1459,2005-08-11T00:00:00,okay,Lemon Creek Glacier,None,None,exists,None,0,823,2023-06-07T09:00:00,Semi-automated glacier classification.; Semi-automatic mapping from satellite images.,581,Juneau area,Newcastle University,0,0,0,1,6,None,None,"Davies, Bethan","Davies, Bethan",2005,LEMON CREEK,
